Class,Confidence,Center 3D Coordinates
dispensing_tube_rack,0.6754504442214966,"[-151.0, 93.0, 1142.0]"
blood_tube,0.6275525689125061,"[92.0, 119.0, 1133.0]"
dispensing_tube_rack,0.5802347660064697,"[-71.0, 110.0, 1035.0]"
10ML_centrifuge_tube,0.5699690580368042,"[-43.0, 57.0, 1053.0]"
10ML_centrifuge_tube,0.4727906882762909,"[95.0, 255.0, 969.0]"
10ML_centrifuge_tube,0.44550642371177673,"[-584.0, -99.0, 1336.0]"
tube_rack_storage_cabinet,0.37994709610939026,"[-371.0, 51.0, 636.0]"
10ML_sorting_tube_rack,0.34151899814605713,"[-225.0, -84.0, 1282.0]"
5ML_sorting_tube_rack,0.2529170513153076,"[-458.0, -464.0, 1763.0]"
refrigerator_close,0.9531660079956055,"[24.0, -445.0, 1582.0]"
centrifuge_close,0.911998450756073,"[322.0, -220.0, 1276.0]"
blood_tube,0.8218274116516113,"[232.0, 195.0, 1038.0]"
dispensing_tube_rack,0.7930616736412048,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.7023135423660278,"[-495.0, -190.0, 1394.0]"
10ML_centrifuge_tube,0.585521936416626,"[-44.0, 58.0, 1053.0]"
10ML_centrifuge_tube,0.5425238609313965,"[-583.0, -98.0, 1334.0]"
blood_tube,0.518092155456543,"[91.0, 118.0, 1139.0]"
dispensing_tube_rack,0.509753406047821,"[-71.0, 109.0, 1034.0]"
5ML_sorting_tube_rack,0.40118536353111267,"[-458.0, -468.0, 1769.0]"
10ML_centrifuge_tube,0.3829053044319153,"[95.0, 254.0, 965.0]"
tube_rack_storage_cabinet,0.3780144453048706,"[-375.0, 52.0, 642.0]"
5ML_centrifuge_tube,0.36053386330604553,"[222.0, 284.0, 925.0]"
refrigerator_close,0.9540348649024963,"[24.0, -451.0, 1605.0]"
centrifuge_close,0.914478063583374,"[319.0, -218.0, 1265.0]"
blood_tube,0.8407949805259705,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7403584718704224,"[-152.0, 94.0, 1149.0]"
10ML_centrifuge_tube,0.7042177319526672,"[-495.0, -189.0, 1392.0]"
10ML_centrifuge_tube,0.6205744743347168,"[-44.0, 57.0, 1053.0]"
blood_tube,0.5704386234283447,"[91.0, 120.0, 1142.0]"
10ML_centrifuge_tube,0.41806265711784363,"[95.0, 254.0, 966.0]"
10ML_centrifuge_tube,0.41401544213294983,"[-582.0, -99.0, 1332.0]"
dispensing_tube_rack,0.38437896966934204,"[-71.0, 111.0, 1037.0]"
10ML_sorting_tube_rack,0.3238071799278259,"[-225.0, -84.0, 1285.0]"
refrigerator_close,0.9560317397117615,"[22.0, -421.0, 1497.0]"
centrifuge_close,0.914858341217041,"[321.0, -219.0, 1273.0]"
blood_tube,0.8262237906455994,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7621366381645203,"[-150.0, 95.0, 1144.0]"
10ML_centrifuge_tube,0.7046589255332947,"[-494.0, -189.0, 1389.0]"
blood_tube,0.6051757335662842,"[92.0, 119.0, 1133.0]"
10ML_centrifuge_tube,0.5770259499549866,"[-43.0, 57.0, 1051.0]"
dispensing_tube_rack,0.47586363554000854,"[-71.0, 109.0, 1033.0]"
10ML_centrifuge_tube,0.4359606206417084,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.4208487570285797,"[-581.0, -98.0, 1331.0]"
10ML_sorting_tube_rack,0.3432965576648712,"[-225.0, -84.0, 1287.0]"
tube_rack_storage_cabinet,0.3208281695842743,"[-377.0, 51.0, 645.0]"
refrigerator_close,0.9532765746116638,"[22.0, -413.0, 1471.0]"
centrifuge_close,0.9130831360816956,"[319.0, -218.0, 1266.0]"
blood_tube,0.8374416828155518,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7251237034797668,"[-150.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.6257503628730774,"[-496.0, -190.0, 1396.0]"
blood_tube,0.5884714126586914,"[92.0, 119.0, 1138.0]"
10ML_centrifuge_tube,0.5878543853759766,"[-43.0, 58.0, 1051.0]"
10ML_centrifuge_tube,0.5101878643035889,"[95.0, 254.0, 967.0]"
dispensing_tube_rack,0.4316803812980652,"[-70.0, 110.0, 1035.0]"
tube_rack_storage_cabinet,0.38448479771614075,"[-372.0, 51.0, 635.0]"
5ML_sorting_tube_rack,0.38298189640045166,"[-464.0, -472.0, 1784.0]"
10ML_sorting_tube_rack,0.33903026580810547,"[-223.0, -84.0, 1281.0]"
10ML_centrifuge_tube,0.32413947582244873,"[-581.0, -98.0, 1334.0]"
5ML_centrifuge_tube,0.29335981607437134,"[223.0, 283.0, 928.0]"
blood_tube,0.2578524947166443,"[-177.0, -4.0, 960.0]"
refrigerator_close,0.951414167881012,"[23.0, -435.0, 1549.0]"
centrifuge_close,0.9101623892784119,"[320.0, -219.0, 1274.0]"
blood_tube,0.8349615335464478,"[232.0, 195.0, 1036.0]"
10ML_centrifuge_tube,0.6962149143218994,"[-498.0, -191.0, 1402.0]"
blood_tube,0.6888498067855835,"[90.0, 118.0, 1130.0]"
dispensing_tube_rack,0.5967074632644653,"[-152.0, 95.0, 1147.0]"
dispensing_tube_rack,0.5761197805404663,"[-71.0, 111.0, 1034.0]"
10ML_centrifuge_tube,0.5517617464065552,"[-45.0, 57.0, 1054.0]"
10ML_centrifuge_tube,0.5074731707572937,"[-584.0, -100.0, 1338.0]"
10ML_centrifuge_tube,0.414846271276474,"[95.0, 254.0, 967.0]"
tube_rack_storage_cabinet,0.40866971015930176,"[-379.0, 52.0, 648.0]"
5ML_sorting_tube_rack,0.3666266202926636,"[-324.0, 127.0, 520.0]"
5ML_centrifuge_tube,0.35886260867118835,"[222.0, 284.0, 926.0]"
5ML_sorting_tube_rack,0.3408049941062927,"[-460.0, -466.0, 1763.0]"
10ML_sorting_tube_rack,0.3055437207221985,"[-224.0, -86.0, 1289.0]"
refrigerator_close,0.9574621319770813,"[23.0, -424.0, 1508.0]"
centrifuge_close,0.9174527525901794,"[320.0, -218.0, 1273.0]"
blood_tube,0.8349695801734924,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7415406107902527,"[-151.0, 93.0, 1140.0]"
blood_tube,0.6719526052474976,"[91.0, 120.0, 1142.0]"
10ML_centrifuge_tube,0.6609612107276917,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.5869605541229248,"[-44.0, 58.0, 1052.0]"
dispensing_tube_rack,0.5391741991043091,"[-70.0, 111.0, 1035.0]"
10ML_centrifuge_tube,0.5011849403381348,"[95.0, 253.0, 962.0]"
10ML_sorting_tube_rack,0.43533432483673096,"[-223.0, -83.0, 1282.0]"
tube_rack_storage_cabinet,0.37048670649528503,"[-376.0, 51.0, 642.0]"
10ML_centrifuge_tube,0.3205283582210541,"[-583.0, -98.0, 1334.0]"
refrigerator_close,0.9549365043640137,"[24.0, -460.0, 1636.0]"
centrifuge_close,0.9163771271705627,"[321.0, -219.0, 1274.0]"
blood_tube,0.829109787940979,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7834476828575134,"[-150.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.7120016813278198,"[-498.0, -190.0, 1400.0]"
blood_tube,0.6251838207244873,"[91.0, 120.0, 1135.0]"
10ML_centrifuge_tube,0.5873013138771057,"[-43.0, 57.0, 1052.0]"
10ML_centrifuge_tube,0.48007115721702576,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.37508660554885864,"[-583.0, -98.0, 1334.0]"
10ML_sorting_tube_rack,0.3326755166053772,"[-223.0, -83.0, 1279.0]"
dispensing_tube_rack,0.3129028379917145,"[-63.0, 110.0, 1027.0]"
tube_rack_storage_cabinet,0.30548402667045593,"[-378.0, 51.0, 648.0]"
refrigerator_close,0.9532047510147095,"[23.0, -441.0, 1568.0]"
centrifuge_close,0.9146131873130798,"[322.0, -220.0, 1276.0]"
blood_tube,0.8425021767616272,"[232.0, 196.0, 1039.0]"
10ML_centrifuge_tube,0.7116826176643372,"[-500.0, -191.0, 1408.0]"
dispensing_tube_rack,0.6812779903411865,"[-152.0, 95.0, 1148.0]"
blood_tube,0.6231101751327515,"[90.0, 119.0, 1132.0]"
10ML_centrifuge_tube,0.6131146550178528,"[-43.0, 57.0, 1054.0]"
10ML_centrifuge_tube,0.47069215774536133,"[-582.0, -99.0, 1332.0]"
dispensing_tube_rack,0.44747424125671387,"[-71.0, 110.0, 1036.0]"
10ML_centrifuge_tube,0.4053202271461487,"[95.0, 253.0, 964.0]"
5ML_sorting_tube_rack,0.3525834083557129,"[-456.0, -466.0, 1763.0]"
10ML_sorting_tube_rack,0.31594017148017883,"[-221.0, -82.0, 1271.0]"
5ML_centrifuge_tube,0.2892013192176819,"[223.0, 284.0, 930.0]"
tube_rack_storage_cabinet,0.2890545129776001,"[-378.0, 52.0, 646.0]"
refrigerator_close,0.9562668204307556,"[23.0, -432.0, 1539.0]"
centrifuge_close,0.9103968739509583,"[319.0, -218.0, 1263.0]"
blood_tube,0.8081138730049133,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7166078686714172,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.6965845227241516,"[-500.0, -191.0, 1408.0]"
blood_tube,0.6119811534881592,"[92.0, 119.0, 1135.0]"
dispensing_tube_rack,0.5703820586204529,"[-71.0, 109.0, 1033.0]"
10ML_centrifuge_tube,0.5557337999343872,"[-43.0, 57.0, 1052.0]"
10ML_centrifuge_tube,0.5416430234909058,"[95.0, 254.0, 967.0]"
10ML_sorting_tube_rack,0.3744935393333435,"[-223.0, -83.0, 1282.0]"
10ML_centrifuge_tube,0.3316604793071747,"[-582.0, -98.0, 1332.0]"
refrigerator_close,0.9553171992301941,"[21.0, -402.0, 1430.0]"
centrifuge_close,0.9178290963172913,"[320.0, -219.0, 1270.0]"
blood_tube,0.8423318862915039,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7470554113388062,"[-150.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.687465488910675,"[-498.0, -190.0, 1400.0]"
blood_tube,0.6260033845901489,"[92.0, 119.0, 1132.0]"
10ML_centrifuge_tube,0.5852110981941223,"[-43.0, 57.0, 1051.0]"
10ML_centrifuge_tube,0.5360878109931946,"[95.0, 254.0, 967.0]"
dispensing_tube_rack,0.43160128593444824,"[-66.0, 110.0, 1033.0]"
10ML_sorting_tube_rack,0.39712095260620117,"[-224.0, -83.0, 1289.0]"
tube_rack_storage_cabinet,0.3525828719139099,"[-376.0, 51.0, 644.0]"
10ML_centrifuge_tube,0.3377545177936554,"[-581.0, -98.0, 1331.0]"
5ML_centrifuge_tube,0.31734877824783325,"[222.0, 283.0, 926.0]"
refrigerator_close,0.9532761573791504,"[22.0, -416.0, 1479.0]"
centrifuge_close,0.9074609279632568,"[321.0, -219.0, 1274.0]"
blood_tube,0.8298709988594055,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7075785994529724,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.7066031694412231,"[-498.0, -190.0, 1400.0]"
blood_tube,0.5939449071884155,"[90.0, 119.0, 1133.0]"
dispensing_tube_rack,0.5853738188743591,"[-71.0, 111.0, 1037.0]"
10ML_centrifuge_tube,0.5802496075630188,"[-45.0, 58.0, 1056.0]"
tube_rack_storage_cabinet,0.44607874751091003,"[-379.0, 52.0, 647.0]"
10ML_centrifuge_tube,0.4151083827018738,"[-582.0, -98.0, 1336.0]"
10ML_centrifuge_tube,0.3947994112968445,"[95.0, 254.0, 965.0]"
5ML_sorting_tube_rack,0.3639102280139923,"[-455.0, -468.0, 1760.0]"
10ML_sorting_tube_rack,0.31045833230018616,"[-219.0, -80.0, 1259.0]"
5ML_sorting_tube_rack,0.25654786825180054,"[-326.0, 128.0, 522.0]"
refrigerator_close,0.9553494453430176,"[22.0, -415.0, 1477.0]"
centrifuge_close,0.9122087955474854,"[322.0, -220.0, 1276.0]"
blood_tube,0.8376559019088745,"[234.0, 197.0, 1047.0]"
10ML_centrifuge_tube,0.6759213209152222,"[-496.0, -190.0, 1396.0]"
dispensing_tube_rack,0.6657779812812805,"[-151.0, 93.0, 1144.0]"
blood_tube,0.6322238445281982,"[92.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.6162734627723694,"[-43.0, 57.0, 1049.0]"
centrifuge_close,0.5684237480163574,"[-336.0, -58.0, 573.0]"
tube_rack_storage_cabinet,0.49519211053848267,"[-376.0, 51.0, 643.0]"
10ML_centrifuge_tube,0.4730498492717743,"[95.0, 253.0, 963.0]"
dispensing_tube_rack,0.4561644196510315,"[-71.0, 110.0, 1035.0]"
10ML_centrifuge_tube,0.35421401262283325,"[-582.0, -98.0, 1332.0]"
5ML_sorting_tube_rack,0.3121899962425232,"[-455.0, -462.0, 1745.0]"
10ML_sorting_tube_rack,0.3032256066799164,"[-222.0, -82.0, 1274.0]"
refrigerator_close,0.9568979144096375,"[23.0, -424.0, 1508.0]"
centrifuge_close,0.9163258671760559,"[322.0, -220.0, 1277.0]"
blood_tube,0.8193961381912231,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7896932363510132,"[-150.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.6788914203643799,"[-498.0, -190.0, 1400.0]"
blood_tube,0.6326117515563965,"[91.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.6053279638290405,"[-43.0, 57.0, 1052.0]"
centrifuge_close,0.507906973361969,"[-335.0, -56.0, 570.0]"
10ML_centrifuge_tube,0.49733445048332214,"[95.0, 254.0, 965.0]"
10ML_sorting_tube_rack,0.4147252142429352,"[-220.0, -82.0, 1265.0]"
dispensing_tube_rack,0.39465904235839844,"[-71.0, 110.0, 1037.0]"
10ML_centrifuge_tube,0.33494073152542114,"[-584.0, -98.0, 1338.0]"
5ML_centrifuge_tube,0.3184046149253845,"[222.0, 284.0, 925.0]"
tube_rack_storage_cabinet,0.3141350746154785,"[-377.0, 51.0, 646.0]"
refrigerator_close,0.9559361934661865,"[24.0, -454.0, 1615.0]"
centrifuge_close,0.9134779572486877,"[319.0, -217.0, 1268.0]"
blood_tube,0.844980001449585,"[234.0, 197.0, 1045.0]"
dispensing_tube_rack,0.7764695286750793,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.7192996740341187,"[-498.0, -190.0, 1400.0]"
blood_tube,0.611793577671051,"[92.0, 119.0, 1139.0]"
10ML_centrifuge_tube,0.5893207788467407,"[-45.0, 57.0, 1057.0]"
dispensing_tube_rack,0.5161367654800415,"[-72.0, 110.0, 1036.0]"
10ML_centrifuge_tube,0.4364587366580963,"[95.0, 253.0, 962.0]"
10ML_centrifuge_tube,0.40733665227890015,"[-583.0, -99.0, 1334.0]"
centrifuge_close,0.35865518450737,"[-335.0, -57.0, 572.0]"
tube_rack_storage_cabinet,0.34283360838890076,"[-375.0, 51.0, 642.0]"
10ML_sorting_tube_rack,0.3261347711086273,"[-222.0, -82.0, 1276.0]"
blood_tube,0.2638034522533417,"[-177.0, -4.0, 961.0]"
refrigerator_close,0.9536651968955994,"[23.0, -434.0, 1546.0]"
centrifuge_close,0.9206919074058533,"[320.0, -219.0, 1270.0]"
blood_tube,0.8145325779914856,"[232.0, 195.0, 1037.0]"
10ML_centrifuge_tube,0.6846156120300293,"[-502.0, -192.0, 1412.0]"
dispensing_tube_rack,0.6498575210571289,"[-150.0, 93.0, 1140.0]"
blood_tube,0.6205008029937744,"[90.0, 120.0, 1130.0]"
10ML_centrifuge_tube,0.5925950407981873,"[-43.0, 57.0, 1056.0]"
dispensing_tube_rack,0.523250937461853,"[-71.0, 111.0, 1037.0]"
10ML_centrifuge_tube,0.44982826709747314,"[-580.0, -99.0, 1331.0]"
10ML_centrifuge_tube,0.3897254765033722,"[95.0, 254.0, 965.0]"
tube_rack_storage_cabinet,0.3108937442302704,"[-374.0, 51.0, 638.0]"
10ML_sorting_tube_rack,0.2964429557323456,"[-223.0, -82.0, 1273.0]"
5ML_sorting_tube_rack,0.2923320531845093,"[-326.0, 128.0, 522.0]"
5ML_sorting_tube_rack,0.259968638420105,"[-457.0, -469.0, 1772.0]"
5ML_centrifuge_tube,0.2526596486568451,"[222.0, 283.0, 925.0]"
refrigerator_close,0.9515901803970337,"[24.0, -443.0, 1578.0]"
centrifuge_close,0.9096584320068359,"[323.0, -219.0, 1273.0]"
blood_tube,0.8291993737220764,"[235.0, 197.0, 1045.0]"
dispensing_tube_rack,0.7380831837654114,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6814432144165039,"[-498.0, -190.0, 1400.0]"
blood_tube,0.6359882354736328,"[91.0, 120.0, 1146.0]"
10ML_centrifuge_tube,0.6244972944259644,"[-44.0, 57.0, 1050.0]"
dispensing_tube_rack,0.5049999952316284,"[-71.0, 109.0, 1034.0]"
10ML_sorting_tube_rack,0.46846553683280945,"[-226.0, -85.0, 1290.0]"
10ML_centrifuge_tube,0.4128563106060028,"[95.0, 254.0, 966.0]"
5ML_centrifuge_tube,0.3628675639629364,"[222.0, 284.0, 926.0]"
10ML_centrifuge_tube,0.31545087695121765,"[-583.0, -99.0, 1334.0]"
tube_rack_storage_cabinet,0.3143733739852905,"[-370.0, 50.0, 632.0]"
refrigerator_close,0.9561807513237,"[22.0, -424.0, 1503.0]"
centrifuge_close,0.9116524457931519,"[321.0, -219.0, 1271.0]"
blood_tube,0.8342018723487854,"[234.0, 197.0, 1044.0]"
dispensing_tube_rack,0.8061354160308838,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6774712800979614,"[-497.0, -190.0, 1398.0]"
10ML_centrifuge_tube,0.6120578646659851,"[-44.0, 57.0, 1053.0]"
blood_tube,0.6090028882026672,"[91.0, 119.0, 1135.0]"
dispensing_tube_rack,0.4509333372116089,"[-72.0, 111.0, 1034.0]"
10ML_centrifuge_tube,0.4466955363750458,"[95.0, 253.0, 964.0]"
10ML_centrifuge_tube,0.35812830924987793,"[-583.0, -98.0, 1334.0]"
10ML_sorting_tube_rack,0.3509814441204071,"[-225.0, -83.0, 1287.0]"
tube_rack_storage_cabinet,0.3042963147163391,"[-374.0, 50.0, 639.0]"
blood_tube,0.2564820945262909,"[-177.0, -4.0, 961.0]"
refrigerator_close,0.9532924890518188,"[0.0, -0.0, 0.0]"
centrifuge_close,0.9145339131355286,"[321.0, -220.0, 1279.0]"
blood_tube,0.8304463028907776,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.688618540763855,"[-152.0, 94.0, 1146.0]"
10ML_centrifuge_tube,0.6801718473434448,"[-498.0, -190.0, 1400.0]"
blood_tube,0.6588056683540344,"[91.0, 120.0, 1138.0]"
10ML_centrifuge_tube,0.6124384999275208,"[-45.0, 57.0, 1056.0]"
dispensing_tube_rack,0.4249624013900757,"[-71.0, 110.0, 1038.0]"
10ML_centrifuge_tube,0.37440818548202515,"[95.0, 254.0, 966.0]"
tube_rack_storage_cabinet,0.33838343620300293,"[-376.0, 50.0, 643.0]"
10ML_centrifuge_tube,0.30984413623809814,"[-583.0, -98.0, 1334.0]"
5ML_sorting_tube_rack,0.30343690514564514,"[-468.0, -475.0, 1794.0]"
10ML_sorting_tube_rack,0.2894116938114166,"[-224.0, -84.0, 1281.0]"
5ML_centrifuge_tube,0.25555098056793213,"[223.0, 282.0, 927.0]"
blood_tube,0.25017035007476807,"[-176.0, -4.0, 959.0]"
refrigerator_close,0.9538314342498779,"[23.0, -440.0, 1565.0]"
centrifuge_close,0.9204943776130676,"[321.0, -219.0, 1273.0]"
blood_tube,0.8425840139389038,"[233.0, 196.0, 1042.0]"
10ML_centrifuge_tube,0.6835923790931702,"[-497.0, -190.0, 1398.0]"
blood_tube,0.6298953294754028,"[91.0, 120.0, 1137.0]"
10ML_centrifuge_tube,0.6131870150566101,"[-44.0, 57.0, 1052.0]"
dispensing_tube_rack,0.5782579183578491,"[-151.0, 93.0, 1144.0]"
dispensing_tube_rack,0.49825599789619446,"[-71.0, 111.0, 1035.0]"
10ML_centrifuge_tube,0.4827284514904022,"[95.0, 253.0, 963.0]"
10ML_centrifuge_tube,0.48210835456848145,"[-582.0, -98.0, 1332.0]"
tube_rack_storage_cabinet,0.46325936913490295,"[-378.0, 52.0, 648.0]"
5ML_sorting_tube_rack,0.26794084906578064,"[-458.0, -468.0, 1763.0]"
refrigerator_close,0.9574464559555054,"[23.0, -437.0, 1556.0]"
centrifuge_close,0.9186422228813171,"[321.0, -219.0, 1274.0]"
blood_tube,0.8463595509529114,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7834112048149109,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.699772834777832,"[-500.0, -191.0, 1406.0]"
blood_tube,0.6324406862258911,"[92.0, 120.0, 1142.0]"
10ML_centrifuge_tube,0.6140215992927551,"[-43.0, 58.0, 1049.0]"
10ML_centrifuge_tube,0.44035643339157104,"[95.0, 255.0, 965.0]"
dispensing_tube_rack,0.42814233899116516,"[-70.0, 111.0, 1038.0]"
10ML_sorting_tube_rack,0.4212888181209564,"[-223.0, -83.0, 1282.0]"
10ML_centrifuge_tube,0.3287000358104706,"[-583.0, -98.0, 1334.0]"
5ML_centrifuge_tube,0.26453831791877747,"[223.0, 284.0, 927.0]"
tube_rack_storage_cabinet,0.25450950860977173,"[-377.0, 50.0, 644.0]"
refrigerator_close,0.955740749835968,"[24.0, -452.0, 1610.0]"
centrifuge_close,0.9095626473426819,"[323.0, -221.0, 1282.0]"
blood_tube,0.835699200630188,"[233.0, 195.0, 1040.0]"
dispensing_tube_rack,0.7243248224258423,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6552797555923462,"[-498.0, -191.0, 1402.0]"
blood_tube,0.625700831413269,"[92.0, 120.0, 1132.0]"
10ML_centrifuge_tube,0.6090771555900574,"[-44.0, 57.0, 1051.0]"
dispensing_tube_rack,0.5682557821273804,"[-70.0, 109.0, 1031.0]"
10ML_centrifuge_tube,0.5101490020751953,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.3941490054130554,"[-582.0, -98.0, 1332.0]"
10ML_sorting_tube_rack,0.31888189911842346,"[-221.0, -82.0, 1268.0]"
refrigerator_close,0.9518901109695435,"[0.0, -0.0, 0.0]"
centrifuge_close,0.9135522842407227,"[319.0, -218.0, 1271.0]"
blood_tube,0.8286354541778564,"[234.0, 197.0, 1045.0]"
10ML_centrifuge_tube,0.7290048003196716,"[-496.0, -190.0, 1396.0]"
dispensing_tube_rack,0.7128002047538757,"[-152.0, 94.0, 1146.0]"
blood_tube,0.6382070779800415,"[92.0, 121.0, 1142.0]"
10ML_centrifuge_tube,0.6015992760658264,"[-43.0, 57.0, 1052.0]"
dispensing_tube_rack,0.592303991317749,"[-72.0, 111.0, 1036.0]"
10ML_centrifuge_tube,0.5298259854316711,"[-581.0, -99.0, 1331.0]"
tube_rack_storage_cabinet,0.4911286532878876,"[-377.0, 51.0, 643.0]"
10ML_centrifuge_tube,0.4263647198677063,"[95.0, 254.0, 967.0]"
5ML_sorting_tube_rack,0.4182058572769165,"[-462.0, -472.0, 1784.0]"
5ML_centrifuge_tube,0.35349881649017334,"[223.0, 284.0, 927.0]"
5ML_sorting_tube_rack,0.25533097982406616,"[-324.0, 127.0, 519.0]"
refrigerator_close,0.9505891799926758,"[23.0, -433.0, 1542.0]"
centrifuge_close,0.9137519001960754,"[320.0, -219.0, 1273.0]"
blood_tube,0.8458429574966431,"[234.0, 197.0, 1047.0]"
dispensing_tube_rack,0.7913172841072083,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.6938830614089966,"[-498.0, -191.0, 1402.0]"
blood_tube,0.6141910552978516,"[92.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.6078632473945618,"[-45.0, 57.0, 1054.0]"
10ML_centrifuge_tube,0.5749103426933289,"[-582.0, -99.0, 1332.0]"
10ML_centrifuge_tube,0.5289345383644104,"[95.0, 253.0, 963.0]"
dispensing_tube_rack,0.518398106098175,"[-70.0, 111.0, 1034.0]"
tube_rack_storage_cabinet,0.443909227848053,"[-378.0, 52.0, 645.0]"
5ML_sorting_tube_rack,0.27700918912887573,"[-459.0, -473.0, 1781.0]"
refrigerator_close,0.9555547833442688,"[0.0, -0.0, 0.0]"
centrifuge_close,0.9088374972343445,"[319.0, -216.0, 1265.0]"
blood_tube,0.8207729458808899,"[234.0, 197.0, 1044.0]"
dispensing_tube_rack,0.7212554812431335,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6611202359199524,"[-499.0, -191.0, 1404.0]"
dispensing_tube_rack,0.6062728762626648,"[-68.0, 110.0, 1031.0]"
blood_tube,0.5907109379768372,"[91.0, 118.0, 1135.0]"
10ML_centrifuge_tube,0.5819011330604553,"[-43.0, 57.0, 1054.0]"
10ML_centrifuge_tube,0.45760390162467957,"[96.0, 255.0, 971.0]"
10ML_sorting_tube_rack,0.4021141827106476,"[-225.0, -83.0, 1282.0]"
10ML_centrifuge_tube,0.3664480149745941,"[-580.0, -97.0, 1327.0]"
refrigerator_close,0.955670952796936,"[25.0, -473.0, 1682.0]"
centrifuge_close,0.9145299196243286,"[322.0, -220.0, 1276.0]"
blood_tube,0.8224790692329407,"[232.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7792385220527649,"[-152.0, 94.0, 1146.0]"
10ML_centrifuge_tube,0.6997393369674683,"[-499.0, -191.0, 1404.0]"
blood_tube,0.6830035448074341,"[92.0, 119.0, 1138.0]"
10ML_centrifuge_tube,0.6077415943145752,"[-43.0, 57.0, 1052.0]"
dispensing_tube_rack,0.5531493425369263,"[-71.0, 111.0, 1034.0]"
10ML_centrifuge_tube,0.4911169707775116,"[95.0, 253.0, 961.0]"
10ML_sorting_tube_rack,0.4888705611228943,"[-224.0, -83.0, 1279.0]"
10ML_centrifuge_tube,0.4194161891937256,"[-584.0, -99.0, 1336.0]"
5ML_centrifuge_tube,0.30064651370048523,"[222.0, 283.0, 925.0]"
refrigerator_close,0.9540446996688843,"[25.0, -469.0, 1668.0]"
centrifuge_close,0.9100784659385681,"[321.0, -219.0, 1273.0]"
blood_tube,0.8249099254608154,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.8038352727890015,"[-149.0, 93.0, 1139.0]"
10ML_centrifuge_tube,0.7265447974205017,"[-498.0, -190.0, 1400.0]"
blood_tube,0.6428273916244507,"[92.0, 119.0, 1134.0]"
10ML_centrifuge_tube,0.5886610150337219,"[-44.0, 57.0, 1048.0]"
tube_rack_storage_cabinet,0.5353411436080933,"[-373.0, 51.0, 637.0]"
10ML_centrifuge_tube,0.5318552851676941,"[-582.0, -99.0, 1332.0]"
5ML_centrifuge_tube,0.4095664322376251,"[222.0, 284.0, 924.0]"
dispensing_tube_rack,0.3539566397666931,"[-70.0, 111.0, 1038.0]"
5ML_sorting_tube_rack,0.3470803201198578,"[-454.0, -462.0, 1748.0]"
10ML_centrifuge_tube,0.33977049589157104,"[95.0, 253.0, 964.0]"
10ML_sorting_tube_rack,0.3154475688934326,"[-224.0, -83.0, 1281.0]"
refrigerator_close,0.9536824226379395,"[22.0, -415.0, 1477.0]"
centrifuge_close,0.9141959547996521,"[322.0, -220.0, 1276.0]"
blood_tube,0.8219819068908691,"[232.0, 195.0, 1037.0]"
10ML_centrifuge_tube,0.7178055644035339,"[-497.0, -190.0, 1398.0]"
dispensing_tube_rack,0.6911916732788086,"[-151.0, 93.0, 1144.0]"
blood_tube,0.6061879992485046,"[91.0, 119.0, 1140.0]"
